name,objra,objdec,C,A,S,nsa_sersic_mass,LogMass,nsa_sersic_ba,nsa_sersic_n,PETRO_TH90,log_age_mean_LW,log_ZH_mean_LW,log_SFR_ssp,log_SFR_Ha,vel_sigma_Re,modelMag_r,sSFR_Ha,sSFR_ssp,Compactness,Morphology_Index,Ellipticity,Z_per_Age,vel_sigma_norm,Central_Brightness,SFR_Consistency,Mass_to_Light,Bulge_Proxy,Mass_Category,Age_Category,Morphology_Category,SFR_Category,Compactness_Quantile,Mass_Category_Ord,Age_Category_Ord,SFR_Category_Ord,Morph_Disco,Morph_Intermedia,Morph_Esferoidal
manga-9886-6103,236.290112726,26.5061147874,0.7357150831237528,-0.3919922840646918,-0.2552683928552017,0.6951208063970526,0.6977832639448884,1.5364524704165372,0.25098869364062587,0.6749421914905029,0.7907207801771475,1.0092946461295789,0.4827424505771497,0.5838073618277538,-0.6333283991937443,-1.727350364799174,-10.694335858183559,-10.618961057716419,8.082240707210653,3.703,0.081484,-0.01253365440299522,0.14214229491774755,6.17424302848024,0.07537480046714,16.230441623124424,0.6853771431772311,Masiva,Media,Intermedia,Moderada,2.0,2,1,1,False,True,False
manga-9886-6104,238.668600817,25.5698026721,-0.4297367268973287,-0.08695232364249528,-0.08619272801366996,-0.5607327270875633,-0.5589410715323221,-1.8680328728411202,-0.9170671246251402,-1.3806513542200687,-0.5584321687030861,-0.2851594315598023,0.13283563868421913,0.21796403783800847,0.23076983355904307,1.0472942281823243,-10.170454035635938,-9.969651288636623,8.042515707983704,3.081,0.85,-0.044485563248397905,0.24279313830178176,11.07016076691124,0.200802746999315,16.445469528525074,0.33910199878512903,Intermedia,Joven,Disco,Moderada,2.0,1,0,1,True,False,False
manga-9886-9101,237.371263985,24.8768930422,-0.952651056029551,-0.0653567213159587,-0.06421035698752232,-1.2057591380951287,-1.2081874310754666,-0.001984830790590534,-1.1557406266349401,0.16659727703291524,-0.9071881613156321,-1.2715096127341048,-0.1849128324327746,0.08505825908893765,1.114013004315486,0.3930975190046835,-9.82424745769135,-9.702146824580398,6.920741675294137,2.7510000000000003,0.384007,-0.07906024335579692,0.34093042600453316,8.763937583645484,0.12210063311095093,15.655304769141809,0.273277562561839,Enana,Joven,Disco,Moderada,0.0,0,0,1,True,False,False
manga-9886-9102,237.159600159,25.4041704348,2.4650561373907367,-0.011055982855067712,-0.15102522644282443,1.1018242144963277,1.1016660802343083,1.059738451030045,1.2760203609478897,1.3451993629315546,1.560471381371079,1.1841436298007415,-0.59325857112031,-0.1880283645265505,-1.0414880824764425,-1.5972814041812073,-11.811765845713767,-11.660055668166335,8.040049447502764,4.6,0.170006,-0.009004611312813821,0.09406858767133865,5.50249385364368,0.151710177547432,16.54544603335116,0.9051482536448665,Masiva,Vieja,Esferoidal,Moderada,2.0,2,2,1,False,False,True
manga-9887-12701,237.450887137,28.6604231542,-3.176762967653915,6.543711385320319,10.774725305445152,-0.331535047931539,-0.3287045469922324,-1.632715574755713,-0.9057393377833847,0.6018340178374398,-0.41639265465858344,-1.123889559727196,0.4680126016446918,0.6428542496383377,0.4634429352069183,0.25588834922733306,-9.91850147656078,-9.906882246393819,7.393109012919082,4.966,0.781651,-0.07157805280299696,0.2668644076101403,8.13711850786382,0.011619230166960301,16.26053573707942,0.34232386305247864,Intermedia,Joven,Disco,Moderada,0.0,1,0,1,True,False,False
manga-9887-12702,237.79130702,28.4201426024,-1.55732900976009,2.89056909427616,0.7566855596655977,1.3448170161573756,1.3421003735735895,0.8588515955114038,1.2760203609478897,2.430525514927771,0.9475700368474645,1.3360884810704445,0.032909543736481826,-0.4674467825708956,-0.37467285057420446,0.5277247448333874,-12.34355015898193,-11.36065793808219,7.6448872560669665,2.284,0.208584,-0.006576724856826482,0.16970033214136285,6.183890678290956,0.982892220899741,17.52909311205645,0.9051482536448665,Masiva,Media,Esferoidal,Pasiva,1.0,2,1,0,False,False,True
manga-9887-12703,238.515570044,29.9151013577,1.916690450190263,0.48182082958399813,0.42495199248937,1.2090514622692903,1.2078478686674567,0.7463724724371192,1.2760203609478897,1.466478583140607,0.9193383567604417,0.07541070779640201,0.050934022132646146,-0.11581606806417227,-1.2497678742420573,-0.07096069195983203,-11.791085573174854,-11.259930939920558,8.05128337162633,4.685,0.23054200000000002,-0.03237247969071278,0.06918014112955224,6.784229302202828,0.5311546332542969,17.187001778051062,0.9051482536448665,Masiva,Media,Esferoidal,Moderada,2.0,2,1,1,False,False,True
manga-9887-12704,238.921710492,28.9679429899,-0.16937114726116748,0.3278102905506353,-0.06421035698752232,1.3472926499981215,1.344546421761047,1.111820087235774,0.23560575616924445,1.2978711886120888,0.8395593368031445,0.6677672762777733,0.15917120169209498,-1.483420123797862,0.7863059808834827,0.1144839153070023,-14.014781850541508,-11.272962447343533,8.222370074618786,3.1519999999999997,0.16013299999999997,-0.019231850567511616,0.292937318545926,7.180009842294059,2.741819403197975,17.35324826500703,0.6810876571057539,Masiva,Media,Intermedia,Pasiva,2.0,2,1,0,False,True,False
manga-9887-12705,238.17895764,28.3017117846,0.7606631398274188,-0.47344240302596663,-0.3448694803252228,0.8674102121523792,0.8690931129285204,-0.06584421368657616,0.5023003258660443,0.08043400002928741,-0.5346804577515609,-0.38160529214869576,1.4380457552260448,1.0173550269790153,0.0007465644743136427,0.05094491648684475,-10.44423775832797,-10.111655852444231,8.459793534627298,3.6510000000000002,0.39776500000000004,-0.047249308898687864,0.21219066979781723,8.493896535602925,0.332581905883739,17.012141047691994,0.7521260794393675,Masiva,Joven,Intermedia,Moderada,3.0,2,0,1,False,True,False
manga-9887-1901,239.17852912,29.8131795023,-0.5962698255469756,-0.4362575367380559,-0.17225934736356047,0.5798679836094928,0.5830169297016695,1.5162472708797363,-0.24806735997806137,-2.0964114957385487,0.4790648274713385,0.9317778528473394,1.7701819834327777,1.1930101184193371,0.30665560634241035,0.4368209506669035,-10.116821968318867,-9.71051050095831,9.120915728504194,2.9939999999999998,0.08515499999999998,-0.014206488695821997,0.24609917971967998,11.041794158937687,0.406311467360556,16.982320192234987,0.5386025395970484,Masiva,Media,Intermedia,Moderada,3.0,2,1,1,False,True,False
manga-9887-1902,238.58718664,28.3091240933,0.5033212157515553,1.1028735920975141,0.025537658997167492,1.5438578801947436,1.5385297108154083,-0.3521040332670893,1.1427809316779582,0.4227021891276326,1.3975175513092877,1.4532432178754866,0.27014532692714843,0.48391752979240843,0.041325652711055906,-0.05512800369678695,-11.344842601329658,-11.321146556270588,8.751122634671152,3.438,0.460908,-0.004499338909372993,0.21442695735018322,8.011859719689873,0.02369604505906979,17.40875687410107,0.8851049855489949,Masiva,Vieja,Esferoidal,Moderada,3.0,2,2,1,False,False,True
manga-9887-3701,237.240513072,28.7397648594,-0.9804718485965752,-0.19738851209724612,-0.22450515228930656,-0.11247454849255849,-0.1089650926657499,-0.2622419288326424,-1.375468915111619,-0.6213794485444782,-0.2646392070571981,-0.03676119671206589,0.9705138600062856,1.0882957708630654,0.18576634964962319,-0.35132254605807584,-9.710738122778597,-9.731979886368693,8.07322246934825,2.619,0.44081800000000004,-0.037071418449317245,0.2359122667045646,8.816815732853849,0.021241763590094997,16.17033030351258,0.21659526285315822,Intermedia,Joven,Disco,Moderada,2.0,1,0,1,True,False,False
manga-9887-3702,237.577370628,28.8119073864,0.14253373866601868,-0.22557634682384173,-0.05315035154985065,0.24205078510543077,0.24589413019532158,-1.1093282346331208,-0.14763385711385846,-0.09301626018574109,0.8434427526150508,0.4790223685675263,-0.019331184995099792,0.26943642020909275,0.3356493964217807,-0.8332787709622448,-10.695077238377092,-10.657647223506352,8.106401037966426,3.502,0.6416200000000001,-0.02321739298142813,0.25057610106815326,7.807641432929138,0.03743001487073999,16.23655459210064,0.5690133005832625,Intermedia,Media,Intermedia,Moderada,2.0,1,1,1,False,True,False
manga-9887-3703,238.063670943,28.3652749255,-1.0169076377944637,-0.4294699944975564,-0.2552683928552017,1.1791253710714953,1.178226685457251,-0.16595574650902423,-1.3448551769897406,-0.4661484221569653,0.018865499421455215,0.9275509824000546,1.5145466136453178,1.6922512540346848,0.5554715167273709,-0.12666984230776204,-10.167415287185799,-10.26918885131363,8.894456697301626,2.631,0.41956800000000005,-0.014591852280180584,0.2698763125040063,8.88410971078658,0.1017735641278299,17.14479094029286,0.22424934125408527,Masiva,Media,Disco,Activa,3.0,2,1,2,True,False,False
manga-9887-3704,238.280465218,27.7109300993,-0.2082109237557926,-0.22557634682384173,-0.06421035698752232,0.9394385926819369,0.940619408521648,0.637795717544442,1.2760203609478897,-0.8221128834633119,0.23906066449908653,1.3696789147075938,0.6412726585110214,0.5475222074944803,-1.3831377802788154,0.15990981698355858,-10.89175048140923,-10.675740462307065,8.880411893793196,3.279,0.251993,-0.006193457542184517,0.05328262554898329,9.539495703409115,0.21601001910216508,17.105623739735417,0.9051482536448665,Masiva,Media,Esferoidal,Moderada,3.0,2,1,1,False,False,True
manga-9887-6101,238.015242563,27.8665945807,2.4875146261024477,0.4624025419179014,0.28676802699527704,1.63712119123274,1.630404423931726,0.5388453669435185,1.2760203609478897,0.6541458846133248,1.390298524064238,1.9861028711471258,-0.4611778814462165,-0.8143664424131477,-1.418364338933779,-0.7153259478730819,-13.04491243124249,-11.906085220849743,8.70677434821438,4.865,0.271768,0.003701208757729528,0.048474787441703145,7.102850228064238,1.138827210392747,17.20762038429455,0.9051482536448665,Masiva,Vieja,Esferoidal,Pasiva,3.0,2,2,0,False,False,True
manga-9887-6102,237.440006004,28.5470425004,2.0349473869881773,-0.10847647905567785,-0.008455733667340714,0.7756238159693948,0.7778668880020683,0.629547760446016,1.2760203609478897,0.7646387476033142,1.6887571210795747,0.37471411126275683,-1.4062472846416176,-0.9166589858315503,-1.530240300190497,-1.5695991629816963,-12.64670852486532,-12.06808517283881,8.095740074260895,4.543,0.253633,-0.02460063888696018,0.03526351729588491,6.206750252660555,0.57862335202651,16.33843410050254,0.9051482536448665,Masiva,Vieja,Esferoidal,Pasiva,2.0,2,2,0,False,False,True
manga-9887-6103,237.704851743,28.7509105598,-1.1791724371497574,0.6945527572646006,0.1181296635160952,-1.0709106098429186,-1.0723447703968267,-0.5463169170213183,-1.3068334194330158,-0.08498372043391779,-0.7201790763813789,-1.0088861699739786,0.03369768036572641,-0.26986552585904583,-0.06361587629163402,1.4624573388683175,-10.366185407437985,-9.650821171637796,7.133991949344375,2.5540000000000003,0.505225,-0.0683607372549805,0.21243244925817345,10.273612710646914,0.715364235800189,16.257324992391474,0.23386740876620854,Enana,Joven,Disco,Moderada,0.0,0,0,1,True,False,False
manga-9887-6104,240.123658659,28.9120114383,1.0608434950019876,0.14334051444782425,-0.1188193996069093,1.5997529668243988,1.5936053881881975,1.1138882942835984,1.0231738661527385,0.6958703270799949,0.8279837544454591,0.7568790556202947,0.8154252789906076,0.8105207826560717,-1.2399360233350327,-0.41372368532030057,-11.086961038186015,-10.988069182330698,8.664281767327584,3.863,0.15974200000000005,-0.017426784212233155,0.06996454423234837,7.346491520038923,0.09889185585531701,17.30033528661788,0.8648442500770246,Masiva,Media,Esferoidal,Moderada,3.0,2,1,1,False,False,True
manga-9887-9101,238.35068271,27.6760599256,-0.6101181331053622,-0.12992905715962935,-0.1188193996069093,1.2471035133773587,1.245497391331953,1.8027421851334684,-0.5106432840282948,0.2737511243228041,-0.575146331048067,0.7019790058387927,1.892017001564066,1.6845430664533871,-0.1888792505469182,-0.6049151465960876,-10.216746398861826,-10.07920642248687,8.625999268956669,2.947,0.03372699999999995,-0.019773654459844803,0.19039908152072504,7.630190312156956,0.13753997637495707,17.000125271399753,0.45882938374220356,Masiva,Joven,Disco,Activa,3.0,2,0,2,True,False,False
manga-9887-9102,239.198942144,29.7744777798,2.631231228728911,-0.3232192772412192,-0.23480869380620822,1.4610544976744795,1.4568704155020253,1.1277208335481874,1.2760203609478897,1.0764031029995822,0.993260649825305,1.083191916486764,-0.48332349515021494,-1.202327464854378,-1.3014638596026098,-0.2303408047803766,-13.576506859417286,-11.81068677129413,8.400506552250647,4.689,0.15712899999999996,-0.011054420806230019,0.06273042853844138,7.089556171244393,1.7658200881231578,17.284926211058757,0.9051482536448665,Masiva,Media,Esferoidal,Pasiva,3.0,2,1,0,False,False,True
manga-9888-12701,235.475823161,28.1339793885,0.6948537721254541,-0.31629730527427546,-0.15102522644282443,1.1002195170764055,1.100076042672141,-0.4343812638053072,-0.014559943983484988,1.30223716068455,1.3519015411421986,1.8988263559367258,-0.9834981791999519,0.6620630100414377,-0.5047073559784669,-2.298103379175244,-10.893136283312398,-11.954859310315127,8.059663990950177,3.758,0.479529,0.002431556783658521,0.15578385004105647,4.976361326249389,1.061723027002729,16.313273587756285,0.6088409383195108,Masiva,Vieja,Intermedia,Moderada,2.0,2,2,1,False,True,False
manga-9888-12702,236.321146067,27.9137608113,1.0590111263654514,0.15450082732688503,0.14171234575882613,1.0985103661817888,1.098382474155564,0.9993242537504055,1.2760203609478897,0.3222920037805043,-0.314129100341837,0.23928475168750554,1.0598595531640687,0.8452698127062869,-0.3654957928832246,0.08411942253816913,-10.735138360874117,-10.505726365391524,8.507826351416192,4.089,0.18152400000000002,-0.030140110215659287,0.17133757494955681,8.266269945307396,0.22941199548259303,17.1788325005991,0.9051482536448665,Masiva,Joven,Esferoidal,Moderada,3.0,2,0,1,False,False,True
manga-9888-12703,238.238718316,27.663300415,1.702555085403155,0.07674735308774834,-0.10799034515289702,1.8429974411960022,1.832832902976414,1.2923111692602747,1.2760203609478897,1.7585392836564364,1.5151639827118994,0.9715241914676379,-0.7023424087498489,-1.3245299338347356,-1.4201615697365415,-0.6099706716591673,-14.034933802910986,-12.2153741653305,8.310045062046525,4.232,0.12631000000000003,-0.012840381781793675,0.04811976232895913,5.888908134476537,1.819559637580486,17.376803935561778,0.9051482536448665,Masiva,Vieja,Esferoidal,Pasiva,2.0,2,2,0,False,False,True
manga-9888-12704,236.006339163,28.2770287796,0.8107315169674274,-0.09413498708009581,-0.05315035154985065,0.6721595692053627,0.6749295425236448,-0.528914853499186,0.6721632045778374,0.954077027518039,-0.22647783888963716,0.4900010916687666,1.2006072669581804,1.5611983446146782,-0.7635732773617812,-1.2995975861087317,-9.918502965471493,-10.131134598265294,7.938786392793262,3.8500000000000005,0.5012019999999999,-0.024124142199976203,0.12722376737201038,6.224356917578216,0.21263163279380193,16.362877753067842,0.7930544266123352,Masiva,Joven,Esferoidal,Activa,1.0,2,0,2,False,False,True
manga-9888-12705,236.901377571,26.0637670424,0.28287896846302085,0.08411532192781658,-0.1188193996069093,0.5804929459952569,0.5836396090213604,0.2400930238492937,-0.1250680097091643,0.9203336861767918,-0.344423517587682,0.6937270133237942,2.0554585493702624,1.9804991785932426,0.6134992900550309,-1.8984547500497868,-9.582358644077031,-9.535888625067631,7.892152585340359,3.439,0.332858,-0.019735990171396045,0.2784508589813338,5.750421142170461,0.046470019009400065,16.095386255778042,0.5758122604327751,Masiva,Joven,Intermedia,Activa,1.0,2,0,2,False,True,False
manga-9888-1901,236.765405052,27.9888612383,0.4911405562767197,-0.4260731522787751,-0.21415278089654166,0.9080322119767917,0.9094387832180693,0.020864185754592073,1.2760203609478897,-0.3888594885321123,1.5009869031687515,0.8967752292266099,-0.8120309330960989,-0.5055106038492887,-0.6799921369179872,0.11877427313724208,-12.11132752069847,-11.696977835260125,8.684156829641182,3.614,0.379112,-0.014242306616719574,0.13634639160754392,9.057857347582772,0.41434968543834494,17.06748801791394,0.9051482536448665,Masiva,Vieja,Esferoidal,Pasiva,3.0,2,2,0,False,False,True
manga-9888-1902,238.028347327,27.5587420659,0.28628605010955227,-0.4124653251976195,-0.06421035698752232,0.9733228725272791,0.974248171620164,1.4962115030032186,1.2760203609478897,0.0450724983546181,1.1910695273008793,0.859968144441979,-0.6149917808626948,0.14191549114352875,-1.0867951017738606,0.09682095240501533,-11.33207117959818,-11.591657803515663,8.545329399155085,3.631,0.08880200000000005,-0.015138596323009044,0.08889356184063936,8.579519508037137,0.259586623917483,17.101635723246098,0.9051482536448665,Masiva,Vieja,Esferoidal,Moderada,3.0,2,2,1,False,False,True
manga-9888-3701,236.008027786,27.6993113757,0.28969431917796046,-0.31629730527427546,-0.1403370366638271,0.2161514397595474,0.22000542405785312,-0.25785188949843774,0.39804279509151336,-0.710445050306507,0.06450456419198806,0.02300828921485285,0.5087728319939001,0.7510114737954126,-0.21168554278010224,-0.8901466013842853,-10.216132171222762,-10.27161784337573,8.342492648714794,3.535,0.439843,-0.03496853893444863,0.19098478006895742,8.3902588517176,0.055485672152967,16.197231235333618,0.7252510302129833,Intermedia,Media,Intermedia,Moderada,2.0,1,1,1,False,True,False
manga-9888-3702,235.374904168,27.9865024337,0.9061317357288527,-0.5503875734550523,-0.06421035698752232,1.005989794605432,1.0066569229600233,0.8914088219759068,1.2760203609478897,0.8204320077520555,1.8191354076763113,1.3703947849970661,-1.254043940607842,-0.4808383979382252,-1.2157264064313282,-1.7235021087295752,-12.141345873209948,-12.102262718470469,8.223666308734632,4.025,0.20227700000000004,-0.00576919592343666,0.07348111577244937,6.011841532328873,0.0390831547394801,16.43942782310895,0.9051482536448665,Masiva,Vieja,Esferoidal,Pasiva,2.0,2,2,0,False,False,True
manga-9888-3703,237.024729238,27.9623646788,0.05066469267594323,-0.3473823076069475,-0.17225934736356047,0.9415709576284709,0.9427360602845989,1.0883698791508414,0.6785227207515947,-0.6331919838367676,1.0983264231724363,0.7281677748786157,-0.884880000758778,-0.5768888443642887,-1.5737464530802203,0.08458949159902272,-12.236211132282993,-11.774714419697544,8.806115816335835,3.372,0.16457200000000005,-0.01779506916524381,0.029762074150202357,9.27133781086472,0.461496712585448,17.07548681929581,0.7945127818249712,Masiva,Vieja,Esferoidal,Pasiva,3.0,2,2,0,False,False,True
manga-9888-3704,236.896206552,27.8073266975,2.278559753733943,0.6230312214883856,0.7156209931573158,1.295265829408296,1.2931262446206941,-0.09982491180824951,1.1017005049476694,0.3615548608971959,1.236931019830826,0.7070547258350027,0.24314100188477156,-0.4153021003142182,-0.8376271367511929,-0.40019521305294964,-12.239043862227996,-11.180600639354745,8.618740883399584,5.051,0.40513299999999997,-0.018110481876776864,0.1175153697625166,7.7328935263639345,1.0584432228732499,17.110865600159876,0.8783898740262949,Masiva,Vieja,Esferoidal,Pasiva,3.0,2,2,0,False,False,True
manga-9888-6101,237.499536314,27.100034833,1.3840921007586298,-0.6164056923585791,-0.4399204430982596,1.394729446494824,1.3914023463104304,-0.16462381692345684,0.9956252476840898,0.778982689357636,1.3162853091962055,1.1577201684968703,-0.8082019719551369,-0.6304829640424654,-1.1487849237980559,-0.5696831005035607,-12.610604673220713,-12.012137664547097,8.495774021151698,3.9340000000000006,0.419276,-0.009566001443809969,0.08101734174098246,7.100272285716001,0.598467008673616,17.108971234171165,0.8598711325864468,Masiva,Vieja,Esferoidal,Pasiva,3.0,2,2,0,False,False,True
manga-9888-6102,237.571531977,27.2678363625,2.3269802664623596,0.794894749811361,-0.18280487018470912,1.6147627764414714,1.6083886363675401,1.615741167392076,1.1648693434072757,0.6645874065552251,1.484124427199938,1.1283923056719343,-1.4433679756032967,-1.255123553982706,-1.4519995202549727,-0.85744687545925,-13.767331090351634,-12.644091898434713,8.687934257238801,4.292,0.06714399999999998,-0.010016201340262184,0.04439974679736611,6.95753823285961,1.12323919191692,17.140089091400824,0.8886106489035454,Masiva,Vieja,Esferoidal,Pasiva,3.0,2,2,0,False,False,True
manga-9888-6103,237.046092646,26.9283740153,0.6859914200168707,-0.5270851230885986,-0.1403370366638271,1.2263853886309597,1.2250004955022744,0.7617774608808304,1.2740401641712187,-0.06038346902940816,1.0361025219719964,0.939763181118435,0.2874279713832017,-0.4089833471430769,-1.3600775376919374,0.1916409173207247,-12.185687199159563,-11.105145335863023,8.75621180387462,3.825,0.22751900000000003,-0.013708613187442627,0.05585460684673902,8.791318896363808,1.0805418632965398,17.307454372634965,0.9048695771862217,Masiva,Media,Esferoidal,Pasiva,3.0,2,1,0,False,False,True
manga-9888-6104,238.299759729,27.555750278,0.625922171876136,-0.2326032316666281,-0.32530673560589823,2.0466036576573607,2.0324991172878666,0.20347241796759177,1.2760203609478897,0.5371333869237662,1.3032628595865898,1.732882239414638,-0.22040908965987768,-0.20417326160834917,-1.1416228004938866,0.23325766575996829,-12.431572026159156,-11.984127653562563,9.014140364556194,3.525,0.34049700000000005,-6.605482012539978e-05,0.08113037804597889,8.185530004374883,0.44744437259659303,17.842954490112106,0.9051482536448665,SuperMasiva,Vieja,Esferoidal,Moderada,3.0,3,2,1,False,False,True
manga-9888-9101,235.398323152,28.0495680836,0.03239931736755437,-0.3714458109799741,-0.1188193996069093,-0.09712394455725162,-0.09357963061582125,-0.9448812552081062,-0.8654433689947618,0.26306383068991135,-0.15245597233184413,0.2264294644756939,0.8251946394836523,0.820742173997383,0.39800993796833034,-0.3531125900501037,-9.934866095144791,-9.838079364861162,7.71308719367327,3.418,0.6004419999999999,-0.030224835032233856,0.2587442124392414,7.887112012784408,0.096786730283629,16.180660515865373,0.35384956719811306,Intermedia,Media,Disco,Moderada,1.0,1,1,1,True,False,False
manga-9888-9102,238.373566349,27.389890108,-0.13198699676688228,-0.21502095632827695,-0.1403370366638271,0.004133966236582655,0.007863759952115993,0.05968820005614067,-0.01449661515677664,-0.006107748269813847,-0.04344930545586747,0.007406257085160533,0.005609818033134176,0.06406372737204453,-0.05099172661301097,-0.622826277562343,-10.755133912027585,-10.471816653706476,7.901514790260277,3.253,0.3708275000000001,-0.035544746607960406,0.2095241131728354,7.914554835139759,0.28331725832110954,16.14815898351024,0.6088597150964399,Intermedia,Media,Intermedia,Moderada,1.0,1,1,1,False,True,False
manga-9889-12701,233.598410653,25.1133860168,-0.5993493657261869,0.17314026904136218,-0.12960169516447362,1.0491762478845355,1.049484085450229,-0.3810370626729349,-0.6430799407271832,-0.5410228363186956,-0.7428767553688649,-0.20277891678092427,1.0989552712978734,0.9960144486169454,0.31680931268319,0.4214970619204214,-10.58140004942041,-10.448083466202863,8.839873184882848,2.8609999999999998,0.46743100000000004,-0.042518101745153095,0.24538006742871143,9.536527552499958,0.13331658321754503,17.290048291188732,0.4190363074965475,Masiva,Joven,Disco,Moderada,3.0,2,0,1,True,False,False
manga-9889-12702,235.40731799,25.1114752577,-0.10588681780608016,-0.02557964933245947,-0.24506318263875776,0.24638486258495954,0.2502258593818847,-1.3330958555384027,-1.0263105059920057,0.5847270641514529,0.17793334262913377,0.35749443802537373,0.26608570182396274,0.4265653372527517,0.08539726440444051,-0.5710738020467352,-10.536487170614658,-10.459382716295483,7.81437303762503,3.116,0.699689,-0.02668252866580466,0.2235683072254292,7.318771614414757,0.0771044543191759,16.339098519164995,0.30846671514199114,Intermedia,Media,Disco,Moderada,1.0,1,1,1,True,False,False
manga-9889-12703,235.85418184,25.8533088685,0.9732180885463751,-0.4260731522787751,-0.3055471289363033,1.1111515904181144,1.1109076734269183,0.8003584816774516,1.1929981032530532,0.7108486048530182,1.0867330032536595,0.18041671799637438,-0.9360806253107378,-1.5318800684925107,-1.1852263232225806,0.2091654544134987,-13.953340679024098,-11.925674840997736,8.342841840874565,3.795,0.21997,-0.02965099652509079,0.07701205924866038,7.964437460778408,2.027665838026361,17.23966098386907,0.8929691759811965,Masiva,Vieja,Esferoidal,Pasiva,2.0,2,2,0,False,False,True
manga-9889-12704,235.472433385,26.4939943413,-0.3840019565500427,2.328096706919014,1.1116511576157522,-0.3861803530011366,-0.38356899859478005,-1.676736651024717,-1.110152722675374,0.22375661687556586,-1.7375090535780742,0.17268706261266117,1.0188223820843725,0.5624861250130914,1.817210613349306,0.8945212111424506,-9.951916596994872,-9.501493974380228,7.520029626434244,3.457,0.79415,-0.03409057825306853,0.4063566860918144,9.262571644997456,0.4504226226146437,16.50357909574113,0.2855275409843008,Intermedia,Joven,Disco,Moderada,1.0,1,0,1,True,False,False
manga-9889-12705,235.998783186,24.9985041188,-0.48615562125855105,-0.040071723682049955,-0.04204470851004913,1.7026279738670356,1.6948717345263207,1.2525538674779912,1.2760203609478897,0.6820286349240788,-1.0538727746999401,-1.8320865908196988,1.8434346581508063,1.9019585724886374,0.30620124579138785,0.5982311531887705,-10.366280691978087,-10.399938578710032,8.735420565352829,3.072,0.13370899999999997,-0.10461368704768553,0.24196130924350273,8.41905598756058,0.03365788673194503,17.787960297634463,0.9051482536448665,Masiva,Joven,Esferoidal,Activa,3.0,2,0,2,False,False,True
manga-9889-1901,234.845689088,26.4143567961,-0.3713405832369065,-0.2885284581968867,-0.2955918154035953,-0.7760495267801673,-0.7754900514182839,-0.07641264418219645,0.016867657553643146,-1.5504831611769474,-0.9913244364659748,-0.594976953846711,1.2436244169304578,0.8676394648585706,-0.874765206584307,0.7247130202715001,-9.394482661570741,-9.065519518137775,7.944583314003804,2.9749999999999996,0.400053,-0.05497901714197476,0.11727398426963329,10.858784073868401,0.328963143432967,16.13457581176231,0.6181342623780499,Intermedia,Joven,Intermedia,Moderada,2.0,1,0,1,False,True,False
manga-9889-1902,234.858600293,24.9435693831,-0.2933668002586226,0.2068136644133551,0.0028306903299067493,-0.9757840053479047,-0.976543630868532,-0.23518842082209027,-0.6025289249020207,-0.9902329357488622,-0.4566859375835366,-0.4691253704750321,-0.10464165244171612,0.8684630503730919,0.8878231353229692,-0.17116074774501808,-9.240745376875747,-9.8236657156641,7.576463454507193,3.167,0.43481899999999996,-0.049690246900191824,0.3156000324904006,9.364150811892525,0.582920338788353,15.598717257056048,0.43116147200557,Enana,Joven,Disco,Moderada,1.0,0,0,1,True,False,False
manga-9889-3701,233.843557443,25.2971230971,1.5451818601993015,-0.4565709769768315,-0.16166606428493,1.4593223250390859,1.4551612931572862,1.2331635868479836,1.0937857333408638,1.4413413326194842,1.7413630030797447,2.1055801553333824,-1.1724566194815251,-0.36599701933785705,-1.494331589480336,-2.7131836179689803,-12.277114166939754,-12.333274288201194,8.224932782247711,4.251,0.137328,0.005325846779203128,0.039317430735789485,4.486089394427008,0.05616012126143999,16.416899151782776,0.8770668569680792,Masiva,Vieja,Esferoidal,Pasiva,2.0,2,2,0,False,False,True
manga-9889-3702,233.973028859,25.3411270524,0.41836047607408583,-0.4260731522787751,-0.1403370366638271,0.8419918386596853,0.8438387291947126,0.6856662680304064,0.9911041444015763,0.04481571293682246,0.9761522116626326,1.4261528375812635,0.5094155837263195,0.3706135240344784,-0.007974463295741507,-1.6591070271953245,-10.999996493868617,-10.699584569657157,8.458072933497837,3.642,0.24250400000000005,-0.005036204722033017,0.2113282961762798,6.924864033029749,0.3004119242114594,16.352297447591805,0.8590440168835008,Masiva,Media,Esferoidal,Moderada,3.0,2,1,1,False,False,True
manga-9889-3703,234.162311971,25.9068253237,1.1380654300624133,-0.34048873060754603,-0.20375179938463964,1.5525557659639682,1.5471025946152575,1.9023502344572516,1.2760203609478897,0.4650250834066515,1.4195649753861173,1.424560372999184,0.23575093769616473,0.25738849822689713,-1.3250066878834452,-0.34465117642745424,-11.581071740573009,-11.350621516189664,8.737898909304842,3.96,0.016151000000000026,-0.004966965884393428,0.0598196692368863,7.673409382745052,0.230450224383346,17.297649283512687,0.9051482536448665,Masiva,Vieja,Esferoidal,Moderada,3.0,2,2,1,False,False,True
